   1.62445  0.860267  0.112457  3.835363E-02  0.748297  0.265643  1.737438E-02
   1.72580  2.51675  0.635328  0.112944  2.27277  0.870114  6.930562E-02
   1.82715  3.99944  1.12386  0.245722  3.62214  1.48487  0.158661
   1.92851  5.77449  1.72625  0.419864  5.51784  2.16104  0.268371
   2.02986  8.94956  2.55626  0.646535  8.55028  2.99351  0.402111
   2.13121  13.7009  3.69846  0.953331  13.0564  4.07105  0.568921
   2.23257  21.0012  5.47157  1.35907  20.0348  5.60360  0.778972
   2.33392  31.8585  7.99933  1.89620  30.1604  7.62250  1.05670
   2.43527  45.5198  11.3789  2.67154  43.5765  10.3244  1.52708
   2.53662  55.9039  15.3097  3.88588  53.9324  12.9770  2.33014
   2.63798  61.9752  18.7195  5.30756  60.0428  14.9885  3.22751
   2.73933  66.8614  21.2400  6.59499  65.0978  16.6615  4.06086
   2.84068  68.7806  23.1011  8.00023  67.9388  17.8103  5.39955
   2.94204  71.9792  24.3475  10.4470  69.1108  19.2105  7.26978
   3.04339  74.3850  25.1541  13.3447  71.1109  21.2204  9.25567
   3.14474  75.0036  26.8603  15.7610  70.8253  24.7398  11.5093
   3.24610  74.2606  28.0210  17.9840  71.0920  28.9504  13.0371
   3.34745  78.6242  32.3025  18.9348  68.8719  33.2741  14.1242
   3.44880  92.2972  37.7884  21.2320  76.6780  54.5029  16.0036
   3.55015  108.879  37.0591  26.4232  85.5376  58.080  20.1010
   3.65151  108.850  34.9732  29.9262  87.0945  44.8211  22.9516
   3.75286  108.944  37.5348  28.8329  81.2122  41.956  23.0373
   3.85421  87.6200  40.4641  24.3581  71.5545  42.4782  20.2577
   3.95557  73.1969  51.9688  19.1693  66.3538  41.6692  17.1845
   4.05692  69.0581  46.2276  17.1382  74.8403  41.5593  14.4065
   4.15827  79.2336  65.1195  17.5615  89.4246  50.6496  12.5180
   4.25963  120.396  55.9485  17.3474  76.8213  60.198  11.7332
   4.36098  120.667  102.186  17.6137  143.252  79.0283  11.2967
   4.46233  85.0170  102.827  17.2380  140.254  49.1545  11.2014
   4.56368  75.6774  85.1712  16.7312  81.4733  53.4720  11.2229
   4.66504  75.6154  105.692  15.7683  110.63   61.0987  11.5065
   4.76639  173.811  110.117  15.7419  120.43   103.525  12.2189
   4.86775  380.288  114.727  15.2568  130.843  220.285  12.9023
   4.96910  476.896  147.384  14.9837  90.2469  266.039  13.5141

