0.35 0.0135694076464 
0.355 0.0173670917962 
0.36 0.0216929853722 
0.365 0.0267385164586 
0.37 0.0327448923095 
0.375 0.0399956781533 
0.38 0.048809765404 
0.385 0.0595347211927 
0.39 0.0725405111337 
0.395 0.088213587237 
0.4 0.106951332884 
0.405 0.129156856775 
0.41 0.155234127771 
0.415 0.185583442527 
0.42 0.220597217858 
0.425 0.260656099713 
0.43 0.306125380714 
0.435 0.357351718133 
0.44 0.414660144253 
0.445 0.478351361006 
0.45 0.548699310808 
0.455 0.625949015511 
0.46 0.710314675373 
0.465 0.801978019972 
0.47 0.901086902971 
0.475 1.00775413265 
0.48 1.12205653009 
0.485 1.24403420703 
0.49 1.37369005512 
0.495 1.51098943869 
0.5 1.65586008277 
0.505 1.80819214845 
0.51 1.96783848732 
0.515 2.13461506704 
0.52 2.30830155985 
0.525 2.48864208601 
0.53 2.67534610409 
0.535 2.86808943991 
0.54 3.06651544618 
0.545 3.27023628469 
0.55 3.47883432295 
0.555 3.69186363726 
0.56 3.908851614 
0.565 4.12930064118 
0.57 4.35268988215 
0.575 4.57847712328 
0.58 4.80610068763 
0.585 5.03498140645 
0.59 5.26452464054 
0.595 5.49412234319 
0.6 5.72315515685 
0.605 5.95099453518 
0.61 6.17700488269 
0.615 6.40054570358 
0.62 6.62097375196 
0.625 6.83764517515 
0.63 7.04991764217 
0.635 7.2571524491 
0.64 7.45871659349 
0.645 7.65398480953 
0.65 7.84234155594 
0.655 8.02318294859 
0.66 8.19591862963 
0.665 8.3599735651 
0.67 8.51478976303 
0.675 8.6598279037 
0.68 8.79456887427 
0.685 8.91851519945 
0.69 9.03119236027 
0.695 9.1321499928 
0.7 9.22096295877 
0.705 9.29723227995 
0.71 9.36058592823 
0.715 9.4106794634 
0.72 9.44719651034 
0.725 9.4698490678 
0.73 9.47837764038 
0.735 9.47255118594 
0.74 9.45216687009 
0.745 9.41704961985 
0.75 9.36705146825 
0.755 9.30205068198 
0.76 9.22195066372 
0.765 9.12667862138 
0.77 9.01618399594 
0.775 8.89043663982 
0.78 8.74942473791 
0.785 8.59315246281 
0.79 8.42163735655 
0.795 8.23490743047 
0.805274  7.69230  0.14861
0.814433  7.69153  0.14513
   0.838192       7.374    0.0696   
   0.86278        7
   0.886698        6.49   0.06238   
   0.913349       6.533   0.06062   
   0.939257       6.642   0.05974   
   0.964449       7.205   0.06348   
   0.988952       7.773   0.06547   
   1.01279       8.875    0.0709   
   1.03599       9.101    0.0719   
   1.06131       9.085   0.06483   
   1.08861       9.292   0.07178   
   1.11246       8.982   0.07367   
   1.13556       8.828   0.06674   
   1.16049       8.178   0.07164   
   1.187          7.618   0.06431   
   1.21268           7   0.07446   
   1.23746       6.335   0.06727   
   1.26363       5.711   0.06501   
   1.2889        5.5
   1.31332       5.664    0.0715   
   1.33696       5.558   0.07214   
   1.37436       5.297   0.04828   
   1.42577        5.11   0.04777   
   1.47537       5.051    0.0501   
   1.54969       4.686    0.0325   
   1.64999       4.255   0.03426   
   1.74967       3.963   0.03498   
   1.84984       3.878   0.03549   
   1.95015       3.973   0.03619   
