   0.443   1.100
   0.470   2.100
   0.493   5.900
   0.515   7.600
   0.537  13.500
   0.559  15.500
   0.580  20.100
   0.600  22.300
   0.620  24.400
   0.640  27.400
   0.659  30.900
   0.678  33.500
   0.693  37.400
   0.712  39.700
   0.727  41.900
   0.743  44.000
   0.760  46.200
   0.779  45.100
   0.793  45.600
