 # shift:  4.000000000000000E-002
 0.100000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.912412E+00
 0.200000E+00  0.906262E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.908715E+00
 0.300000E+00  0.902413E+00  0.901262E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.915609E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.905377E+00
 0.400000E+00  0.898932E+00  0.897605E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.912572E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.902348E+00
 0.500000E+00  0.895773E+00  0.894280E+00  0.893437E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.909796E+00  0.000000E+00  0.000000E+00  0.907787E+00  0.899587E+00
 0.600000E+00  0.892896E+00  0.891248E+00  0.890319E+00  0.889702E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.907249E+00  0.000000E+00  0.000000E+00  0.904815E+00  0.897060E+00
 0.700000E+00  0.890265E+00  0.888473E+00  0.887462E+00  0.886792E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.895933E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.904904E+00  0.000000E+00  0.000000E+00  0.902089E+00  0.894739E+00
 0.800000E+00  0.887853E+00  0.885925E+00  0.884837E+00  0.884115E+00  0.883538E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.893620E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.902739E+00  0.000000E+00  0.000000E+00  0.899584E+00  0.892600E+00
 0.900000E+00  0.885634E+00  0.883580E+00  0.882418E+00  0.881646E+00  0.881619E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.891485E+00  0.890316E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.900733E+00  0.000000E+00  0.000000E+00  0.897275E+00  0.890621E+00
 0.100000E+01  0.883586E+00  0.881414E+00  0.880182E+00  0.879363E+00  0.879841E+00  0.878431E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.889511E+00  0.888171E+00  0.887443E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.877927E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.898870E+00  0.000000E+00  0.000000E+00  0.895142E+00  0.888786E+00
 0.110000E+01  0.881692E+00  0.879409E+00  0.878110E+00  0.877245E+00  0.878189E+00  0.876579E+00  0.875706E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.887680E+00  0.886182E+00  0.885370E+00  0.884841E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.876110E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.897134E+00  0.885038E+00  0.000000E+00  0.893166E+00  0.887080E+00
 0.120000E+01  0.879935E+00  0.877549E+00  0.876186E+00  0.875277E+00  0.876652E+00  0.874857E+00  0.873886E+00  0.873254E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.885977E+00  0.884332E+00  0.883441E+00  0.882862E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.874421E+00  0.873517E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.895515E+00  0.883502E+00  0.000000E+00  0.891331E+00  0.885489E+00
 0.130000E+01  0.878301E+00  0.875818E+00  0.874395E+00  0.873444E+00  0.875219E+00  0.873252E+00  0.872188E+00  0.871499E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.884391E+00  0.882610E+00  0.881642E+00  0.881015E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.872849E+00  0.871841E+00  0.871194E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.893999E+00  0.882067E+00  0.000000E+00  0.889624E+00  0.884002E+00
 0.140000E+01  0.876778E+00  0.874205E+00  0.872725E+00  0.871733E+00  0.873878E+00  0.871754E+00  0.870603E+00  0.869857E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.882910E+00  0.881003E+00  0.879963E+00  0.879289E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.871381E+00  0.870276E+00  0.869567E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.892578E+00  0.880723E+00  0.869158E+00  0.888031E+00  0.882609E+00
 0.150000E+01  0.875356E+00  0.872699E+00  0.871164E+00  0.870133E+00  0.872623E+00  0.870354E+00  0.869120E+00  0.868321E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.881524E+00  0.879500E+00  0.878392E+00  0.877672E+00  0.876763E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.870009E+00  0.868812E+00  0.868045E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.891243E+00  0.879462E+00  0.867897E+00  0.886543E+00  0.881301E+00
 0.160000E+01  0.874026E+00  0.871289E+00  0.869703E+00  0.868634E+00  0.871445E+00  0.869043E+00  0.867731E+00  0.866880E+00  0.865818E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.880225E+00  0.878092E+00  0.876919E+00  0.876157E+00  0.875488E+00  0.874755E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.868724E+00  0.867440E+00  0.866617E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.889987E+00  0.878277E+00  0.866713E+00  0.885150E+00  0.880072E+00
 0.170000E+01  0.872778E+00  0.869967E+00  0.868332E+00  0.867226E+00  0.870337E+00  0.867814E+00  0.866428E+00  0.865527E+00  0.864751E+00  0.863880E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.879005E+00  0.876772E+00  0.875537E+00  0.874733E+00  0.874290E+00  0.873461E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.867519E+00  0.866153E+00  0.865277E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.888803E+00  0.877162E+00  0.865601E+00  0.883842E+00  0.878914E+00
 0.180000E+01  0.871607E+00  0.868726E+00  0.867044E+00  0.865904E+00  0.869295E+00  0.866659E+00  0.865203E+00  0.864255E+00  0.863746E+00  0.862764E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.877858E+00  0.875530E+00  0.874238E+00  0.873393E+00  0.873163E+00  0.872243E+00  0.871658E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.866386E+00  0.864944E+00  0.864016E+00  0.862378E+00  0.000000E+00  0.000000E+00  0.887684E+00  0.876112E+00  0.864555E+00  0.882614E+00  0.877820E+00
 0.190000E+01  0.870504E+00  0.867559E+00  0.865832E+00  0.864658E+00  0.868312E+00  0.865572E+00  0.864051E+00  0.863057E+00  0.862799E+00  0.861711E+00  0.861019E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.876776E+00  0.874362E+00  0.873014E+00  0.872131E+00  0.872100E+00  0.871094E+00  0.870456E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.865320E+00  0.863806E+00  0.862830E+00  0.861345E+00  0.000000E+00  0.000000E+00  0.886626E+00  0.875119E+00  0.863568E+00  0.881457E+00  0.876787E+00
 0.200000E+01  0.869466E+00  0.866459E+00  0.864690E+00  0.863484E+00  0.867384E+00  0.864548E+00  0.862964E+00  0.861928E+00  0.861904E+00  0.860717E+00  0.859964E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.875756E+00  0.873261E+00  0.871860E+00  0.870941E+00  0.871097E+00  0.870010E+00  0.869320E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.864315E+00  0.862734E+00  0.861711E+00  0.860371E+00  0.859662E+00  0.000000E+00  0.885624E+00  0.874182E+00  0.862638E+00  0.880367E+00  0.875808E+00
 0.210000E+01  0.868486E+00  0.865422E+00  0.863612E+00  0.862376E+00  0.866506E+00  0.863582E+00  0.861940E+00  0.860862E+00  0.861058E+00  0.859777E+00  0.858965E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.874792E+00  0.872222E+00  0.870771E+00  0.869816E+00  0.870149E+00  0.868985E+00  0.868246E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.863366E+00  0.861722E+00  0.860654E+00  0.859451E+00  0.858677E+00  0.000000E+00  0.884674E+00  0.873294E+00  0.861758E+00  0.879338E+00  0.874881E+00
