          52          20          20
   1.000000       1.076000       1.600000       4.000000    
  0.0000000E+00  5.6040026E-02  1.2103318E-08
  0.0000000E+00  5.4148864E-02  1.4101502E-08
  0.0000000E+00  5.2174442E-02  1.6686322E-08
  0.0000000E+00  5.0186217E-02  1.3292556E-08
  0.0000000E+00  4.6099033E-02  1.7749823E-08
  0.0000000E+00  4.1154746E-02  2.3986320E-08
  0.0000000E+00  3.7334669E-02  1.0896908E-08
  0.0000000E+00  3.4445230E-02  1.1721598E-08
  0.0000000E+00  3.1165954E-02  2.1725723E-08
  1.0071284E-03  3.6938654E-03  6.6428989E-08
  1.6091664E-04  1.1288353E-02  8.8402686E-08
  0.0000000E+00  1.9303147E-02  8.6595051E-08
  0.0000000E+00  2.6832299E-02  9.6989261E-08
  0.0000000E+00  3.3920389E-02  9.6588586E-08
  0.0000000E+00  3.9622441E-02  7.5508211E-08
  0.0000000E+00  4.4667568E-02  7.7464669E-08
  0.0000000E+00  4.7713246E-02  8.7741796E-08
  0.0000000E+00  5.1982641E-02  9.2331490E-08
  0.0000000E+00  5.4535918E-02  8.4579725E-08
  0.0000000E+00  5.5162255E-02  1.2547346E-07
  0.0000000E+00  5.5095378E-02  8.6805578E-08
  0.0000000E+00  5.4995216E-02  7.1506825E-08
  0.0000000E+00  5.5058230E-02  8.6939316E-08
  0.0000000E+00  5.4046623E-02  8.8113076E-08
  0.0000000E+00  5.0622668E-02  7.9243740E-08
  0.0000000E+00  4.7810555E-02  7.9608064E-08
  0.0000000E+00  4.5060687E-02  1.1560761E-07
  0.0000000E+00  4.0929448E-02  1.4138125E-07
  0.0000000E+00  3.5738677E-02  9.6209696E-08
  1.0947153E-03  4.0287171E-03  2.5186495E-07
  8.4082241E-04  1.2095265E-02  4.9121940E-07
  3.3342853E-04  1.9887313E-02  4.8953370E-07
  0.0000000E+00  2.7104007E-02  5.2808258E-07
  0.0000000E+00  3.3339474E-02  5.5294333E-07
  0.0000000E+00  3.9061662E-02  4.8219448E-07
  0.0000000E+00  4.3327898E-02  4.4633157E-07
  0.0000000E+00  4.7130454E-02  5.5545769E-07
  0.0000000E+00  4.9607497E-02  5.3883002E-07
  0.0000000E+00  5.2171741E-02  5.5376410E-07
  0.0000000E+00  5.4430213E-02  5.9325970E-07
  0.0000000E+00  5.5913299E-02  3.4411894E-07
  0.0000000E+00  5.5591736E-02  3.8676058E-07
  0.0000000E+00  5.6969430E-02  5.6781357E-07
  0.0000000E+00  5.4140609E-02  5.1797701E-07
  0.0000000E+00  5.4256175E-02  5.1789863E-07
  0.0000000E+00  5.3240310E-02  4.7545379E-07
  0.0000000E+00  5.0630376E-02  6.6204285E-07
  0.0000000E+00  4.9330082E-02  3.5272188E-07
  0.0000000E+00  4.5558237E-02  5.7456202E-07
  1.0947153E-03  4.2841639E-03  7.3237931E-07
  1.0947153E-03  1.2604341E-02  1.7925240E-06
  9.7209349E-04  2.0502146E-02  2.1498286E-06
  6.1232963E-04  2.7178293E-02  2.4042047E-06
  2.8406605E-04  3.2836776E-02  2.5703969E-06
  0.0000000E+00  3.8013522E-02  2.3915482E-06
  0.0000000E+00  4.1831192E-02  2.3813664E-06
  0.0000000E+00  4.6073515E-02  2.5491529E-06
  0.0000000E+00  4.9050484E-02  2.3242706E-06
  0.0000000E+00  5.1662274E-02  2.1152050E-06
  0.0000000E+00  5.2361175E-02  2.2342642E-06
  0.0000000E+00  5.6297079E-02  2.4083399E-06
  0.0000000E+00  5.4663595E-02  2.2984473E-06
  0.0000000E+00  5.5350509E-02  3.1178311E-06
  0.0000000E+00  5.5008542E-02  2.3195807E-06
  0.0000000E+00  5.5819072E-02  2.0728291E-06
  0.0000000E+00  5.5179108E-02  2.5606334E-06
  0.0000000E+00  5.2882571E-02  2.5379554E-06
  0.0000000E+00  5.2887328E-02  3.0383153E-06
  0.0000000E+00  4.9435370E-02  2.1069254E-06
  1.0947153E-03  4.3808362E-03  1.7122662E-06
  1.0947153E-03  1.2876121E-02  4.8264765E-06
  1.0947153E-03  2.0250494E-02  7.3513565E-06
  1.0947153E-03  2.6739150E-02  8.8233110E-06
  9.3497848E-04  3.2173298E-02  9.6688691E-06
  6.7615870E-04  3.6958035E-02  9.4156794E-06
  4.3718828E-04  4.1132294E-02  1.0252526E-05
  2.1794921E-04  4.4760600E-02  9.4781362E-06
  2.0798473E-06  4.7390945E-02  8.9656414E-06
  0.0000000E+00  4.9679462E-02  9.9673152E-06
  0.0000000E+00  5.2343644E-02  9.6602944E-06
  0.0000000E+00  5.3921040E-02  1.0909723E-05
  0.0000000E+00  5.4851238E-02  1.0680567E-05
  0.0000000E+00  5.7578754E-02  8.6385517E-06
  0.0000000E+00  5.5839654E-02  8.7480676E-06
  0.0000000E+00  5.5502504E-02  7.8873254E-06
  0.0000000E+00  5.6555722E-02  8.8862898E-06
  0.0000000E+00  5.5975329E-02  7.9597539E-06
  0.0000000E+00  5.5697192E-02  9.4230627E-06
  0.0000000E+00  5.4616671E-02  9.3804520E-06
  1.0947153E-03  4.4678063E-03  3.7143907E-06
  1.0947153E-03  1.2847617E-02  1.1992755E-05
  1.0947153E-03  2.0229449E-02  1.9132380E-05
  1.0947153E-03  2.6288275E-02  2.3557446E-05
  1.0947153E-03  3.1950820E-02  2.5669618E-05
  1.0947153E-03  3.5980299E-02  2.9052151E-05
  1.0589142E-03  4.0570892E-02  3.1812739E-05
  8.5658807E-04  4.3863729E-02  3.1467440E-05
  6.8557431E-04  4.7175363E-02  3.3043088E-05
  5.0570472E-04  4.9314000E-02  3.2758708E-05
  3.3156786E-04  5.1491462E-02  3.1042840E-05
  1.6562373E-04  5.3297650E-02  3.6263460E-05
  4.5975589E-06  5.4057792E-02  3.6372490E-05
  0.0000000E+00  5.4586388E-02  3.6126665E-05
  0.0000000E+00  5.6947343E-02  3.3199747E-05
  0.0000000E+00  5.5408999E-02  3.5952122E-05
  0.0000000E+00  5.6502778E-02  3.2543616E-05
  0.0000000E+00  5.7296414E-02  3.1858173E-05
  0.0000000E+00  5.5234518E-02  3.5032088E-05
  0.0000000E+00  5.5648290E-02  3.2411168E-05
  1.0947153E-03  4.4377213E-03  7.5881921E-06
  1.0947153E-03  1.2764106E-02  2.5552596E-05
  1.0947153E-03  1.9654969E-02  4.3495598E-05
  1.0947153E-03  2.5653597E-02  5.9142712E-05
  1.0947153E-03  3.1076556E-02  6.9300171E-05
  1.0947153E-03  3.5891570E-02  8.1699560E-05
  1.0947153E-03  3.9258584E-02  8.4459665E-05
  1.0947153E-03  4.2623334E-02  9.3961309E-05
  1.0947153E-03  4.5339674E-02  9.5694944E-05
  1.0947153E-03  4.7913812E-02  1.0015479E-04
  9.5315283E-04  5.0973099E-02  9.6887168E-05
  8.1586005E-04  5.2937359E-02  1.0608768E-04
  6.6411548E-04  5.4675639E-02  1.0513348E-04
  5.3558493E-04  5.6156505E-02  9.7813972E-05
  4.0074103E-04  5.7566728E-02  1.0492151E-04
  2.7640446E-04  5.8348570E-02  1.1147583E-04
  1.4154088E-04  5.8828238E-02  1.1079535E-04
  1.9813262E-05  5.8238532E-02  1.0924254E-04
  0.0000000E+00  5.9156302E-02  1.0616895E-04
  0.0000000E+00  5.8230877E-02  8.8408015E-05
  1.0947153E-03  4.4236863E-03  1.4391378E-05
  1.0947153E-03  1.2500208E-02  5.2491316E-05
  1.0947153E-03  1.9228579E-02  9.0760543E-05
  1.0947153E-03  2.5341084E-02  1.2505568E-04
  1.0947153E-03  3.0201191E-02  1.5912218E-04
  1.0947153E-03  3.4541640E-02  1.8373328E-04
  1.0947153E-03  3.9142691E-02  2.0738946E-04
  1.0947153E-03  4.2470183E-02  2.2096089E-04
  1.0947153E-03  4.5633037E-02  2.4745561E-04
  1.0947153E-03  4.7737028E-02  2.4594448E-04
  1.0947153E-03  5.0902095E-02  2.5968032E-04
  1.0947153E-03  5.2239437E-02  2.7004021E-04
  1.0947153E-03  5.3677473E-02  2.6845516E-04
  1.0947153E-03  5.6538690E-02  2.8830874E-04
  1.0128216E-03  5.7230368E-02  3.0724390E-04
  9.0158591E-04  5.8496173E-02  3.0985349E-04
  7.7863556E-04  6.0752548E-02  2.9407561E-04
  6.6882325E-04  5.9909500E-02  2.9245717E-04
  5.6404725E-04  6.0339872E-02  2.8699107E-04
  4.5338707E-04  6.1092898E-02  3.0991546E-04
  1.0947153E-03  4.4074636E-03  2.6092606E-05
  1.0947153E-03  1.2259250E-02  9.4130432E-05
  1.0947153E-03  1.8940231E-02  1.7301936E-04
  1.0947153E-03  2.4624910E-02  2.5111667E-04
  1.0947153E-03  2.9196206E-02  3.2976939E-04
  1.0947153E-03  3.4151725E-02  3.7424208E-04
  1.0947153E-03  3.7525982E-02  4.4593270E-04
  1.0947153E-03  4.0865634E-02  5.1112263E-04
  1.0947153E-03  4.4297468E-02  5.6130177E-04
  1.0947153E-03  4.8090179E-02  6.1738538E-04
  1.0947153E-03  4.9528766E-02  6.4313406E-04
  1.0947153E-03  5.1121462E-02  6.9943711E-04
  1.0947153E-03  5.3624280E-02  7.3952123E-04
  1.0947153E-03  5.6155782E-02  7.6436333E-04
  1.0947153E-03  5.6829508E-02  7.3999068E-04
  1.0947153E-03  5.9958674E-02  7.8839768E-04
  1.0947153E-03  5.9870314E-02  7.9505751E-04
  1.0947153E-03  6.0726922E-02  7.2834722E-04
  1.0947153E-03  5.9994508E-02  8.3472382E-04
  1.0534400E-03  6.0337976E-02  8.1156701E-04
  1.0947153E-03  4.3385667E-03  4.6559264E-05
  1.0947153E-03  1.1891639E-02  1.7407240E-04
  1.0947153E-03  1.8337846E-02  3.2385433E-04
  1.0947153E-03  2.4113962E-02  4.7665223E-04
  1.0947153E-03  2.8574122E-02  6.1312295E-04
  1.0947153E-03  3.3078540E-02  7.8184699E-04
  1.0947153E-03  3.6645330E-02  9.4929448E-04
  1.0947153E-03  4.0622383E-02  1.0611904E-03
  1.0947153E-03  4.3802395E-02  1.1705089E-03
  1.0947153E-03  4.5751587E-02  1.2404543E-03
  1.0947153E-03  5.0728567E-02  1.5064420E-03
  1.0947153E-03  5.1371627E-02  1.5083407E-03
  1.0947153E-03  5.3429749E-02  1.6022107E-03
  1.0947153E-03  5.4744188E-02  1.5745591E-03
  1.0947153E-03  5.6028642E-02  1.6358761E-03
  1.0947153E-03  5.8651138E-02  1.8116422E-03
  1.0947153E-03  6.0108677E-02  1.9357803E-03
  1.0947153E-03  6.1001729E-02  1.9145934E-03
  1.0947153E-03  6.3063957E-02  1.8281221E-03
  1.0947153E-03  6.2181883E-02  1.9507622E-03
  1.0947153E-03  4.2476407E-03  8.0468773E-05
  1.0947153E-03  1.1450899E-02  2.9541162E-04
  1.0947153E-03  1.7849263E-02  5.8295438E-04
  1.0947153E-03  2.3185169E-02  8.4571890E-04
  1.0947153E-03  2.8241953E-02  1.1598353E-03
  1.0947153E-03  3.2198280E-02  1.4098884E-03
  1.0947153E-03  3.5807267E-02  1.6950415E-03
  1.0947153E-03  3.9816767E-02  1.9275375E-03
  1.0947153E-03  4.2577099E-02  2.2271946E-03
  1.0947153E-03  4.6419475E-02  2.5364212E-03
  1.0947153E-03  4.7907706E-02  2.7429410E-03
  1.0947153E-03  4.9899273E-02  2.9615846E-03
  1.0947153E-03  5.3633094E-02  3.2242348E-03
  1.0947153E-03  5.5796012E-02  3.1440812E-03
  1.0947153E-03  5.8124367E-02  3.5108838E-03
  1.0947153E-03  5.9418313E-02  3.6880826E-03
  1.0947153E-03  6.1365675E-02  3.7078473E-03
  1.0947153E-03  6.0879663E-02  3.6913354E-03
  1.0947153E-03  6.2693797E-02  3.8752733E-03
  1.0947153E-03  6.4911842E-02  4.1194651E-03
  1.0947153E-03  4.1188649E-03  1.3597100E-04
  1.0947153E-03  1.1108461E-02  5.1537016E-04
  1.0947153E-03  1.7268220E-02  9.3390571E-04
  1.0947153E-03  2.2499766E-02  1.4603385E-03
  1.0947153E-03  2.7051358E-02  1.8911357E-03
  1.0947153E-03  3.2041568E-02  2.4868536E-03
  1.0947153E-03  3.4964111E-02  2.8741870E-03
  1.0947153E-03  3.8699668E-02  3.2956221E-03
  1.0947153E-03  4.1392893E-02  3.8720283E-03
  1.0947153E-03  4.5077760E-02  4.0911227E-03
  1.0947153E-03  4.8451986E-02  4.6591093E-03
  1.0947153E-03  5.0420310E-02  4.9533579E-03
  1.0947153E-03  5.3763852E-02  5.2377717E-03
  1.0947153E-03  5.6091793E-02  5.6977235E-03
  1.0947153E-03  5.6549963E-02  6.0195643E-03
  1.0947153E-03  5.9415936E-02  6.8061417E-03
  1.0947153E-03  6.0482945E-02  6.5873181E-03
  1.0947153E-03  6.2583171E-02  7.1886247E-03
  1.0947153E-03  6.3147001E-02  7.2962474E-03
  1.0947153E-03  6.4235039E-02  7.7727498E-03
  1.0947153E-03  3.9864555E-03  2.2154748E-04
  1.0947153E-03  1.0817043E-02  8.3655381E-04
  1.0947153E-03  1.6926832E-02  1.5068047E-03
  1.0947153E-03  2.1910684E-02  2.2366794E-03
  1.0947153E-03  2.5687613E-02  2.9122271E-03
  1.0947153E-03  3.0897295E-02  3.7256524E-03
  1.0947153E-03  3.4211006E-02  4.5030047E-03
  1.0947153E-03  3.7602536E-02  5.2913418E-03
  1.0947153E-03  4.0857416E-02  6.0856380E-03
  1.0947153E-03  4.4066526E-02  6.6024149E-03
  1.0947153E-03  4.6769653E-02  7.4863108E-03
  1.0947153E-03  5.0309867E-02  7.8060934E-03
  1.0947153E-03  5.2013986E-02  8.7853977E-03
  1.0947153E-03  5.3547181E-02  9.4950823E-03
  1.0947153E-03  5.5110101E-02  9.9346936E-03
  1.0947153E-03  5.7416003E-02  1.0364939E-02
  1.0947153E-03  5.9152190E-02  1.1114902E-02
  1.0947153E-03  6.2813148E-02  1.1626423E-02
  1.0947153E-03  6.3495763E-02  1.2972155E-02
  1.0947153E-03  6.5731585E-02  1.2947278E-02
  1.0947153E-03  3.8535811E-03  3.4674353E-04
  1.0947153E-03  1.0532349E-02  1.2535673E-03
  1.0947153E-03  1.6208641E-02  2.2280072E-03
  1.0947153E-03  2.1384742E-02  3.1954518E-03
  1.0947153E-03  2.5347963E-02  4.2416789E-03
  1.0947153E-03  2.9467750E-02  5.4696603E-03
  1.0947153E-03  3.3331607E-02  6.4302990E-03
  1.0947153E-03  3.6555078E-02  7.6058856E-03
  1.0947153E-03  4.0599920E-02  8.8829063E-03
  1.0947153E-03  4.3618258E-02  9.6209850E-03
  1.0947153E-03  4.6495173E-02  1.0272588E-02
  1.0947153E-03  4.8450943E-02  1.1455901E-02
  1.0947153E-03  5.1025875E-02  1.2826931E-02
  1.0947153E-03  5.2917603E-02  1.4064757E-02
  1.0947153E-03  5.5681739E-02  1.4885899E-02
  1.0947153E-03  5.8053754E-02  1.6062159E-02
  1.0947153E-03  5.7969745E-02  1.6400019E-02
  1.0947153E-03  6.1549045E-02  1.7382359E-02
  1.0947153E-03  6.3220792E-02  1.8294755E-02
  1.0947153E-03  6.5697417E-02  1.8846232E-02
  1.0947153E-03  3.7599255E-03  5.1579060E-04
  1.0947153E-03  1.0269967E-02  1.7446129E-03
  1.0947153E-03  1.5777782E-02  3.2271212E-03
  1.0947153E-03  2.0306427E-02  4.5726495E-03
  1.0947153E-03  2.5619842E-02  5.9803878E-03
  1.0947153E-03  2.8908899E-02  7.3070447E-03
  1.0947153E-03  3.2271829E-02  8.8925231E-03
  1.0947153E-03  3.5691664E-02  1.0199297E-02
  1.0947153E-03  3.9778173E-02  1.2003290E-02
  1.0947153E-03  4.2060658E-02  1.3373202E-02
  1.0947153E-03  4.4018388E-02  1.5074648E-02
  1.0947153E-03  4.7575202E-02  1.5889201E-02
  1.0947153E-03  5.0745454E-02  1.7712958E-02
  1.0947153E-03  5.2209694E-02  1.9397907E-02
  1.0947153E-03  5.4062981E-02  2.0281704E-02
  1.0947153E-03  5.8030628E-02  2.1479938E-02
  1.0947153E-03  5.9217636E-02  2.2933939E-02
  1.0947153E-03  6.0303252E-02  2.4144912E-02
  1.0947153E-03  6.2343236E-02  2.5272854E-02
  1.0947153E-03  6.2278207E-02  2.6516305E-02
  1.0947153E-03  3.6705900E-03  7.2212535E-04
  1.0947153E-03  9.9124657E-03  2.4191497E-03
  1.0947153E-03  1.5124784E-02  4.1759256E-03
  1.0947153E-03  2.0062348E-02  6.1755679E-03
  1.0947153E-03  2.3913041E-02  7.9244021E-03
  1.0947153E-03  2.8364738E-02  9.7744809E-03
  1.0947153E-03  3.1573277E-02  1.1631040E-02
  1.0947153E-03  3.4995049E-02  1.3622237E-02
  1.0947153E-03  3.8801517E-02  1.5830215E-02
  1.0947153E-03  4.1446943E-02  1.7087841E-02
  1.0947153E-03  4.3748725E-02  1.9125758E-02
  1.0947153E-03  4.6754953E-02  2.1247098E-02
  1.0947153E-03  4.8896123E-02  2.2609046E-02
  1.0947153E-03  5.1307365E-02  2.4885651E-02
  1.0947153E-03  5.3464033E-02  2.5770044E-02
  1.0947153E-03  5.7307649E-02  2.8770627E-02
  1.0947153E-03  5.8333579E-02  2.9762600E-02
  1.0947153E-03  6.1015662E-02  3.1705033E-02
  1.0947153E-03  6.1519846E-02  3.2358017E-02
  1.0947153E-03  6.3857906E-02  3.3766601E-02
  1.0947153E-03  3.5620434E-03  9.7897043E-04
  1.0947153E-03  9.4976630E-03  3.1329859E-03
  1.0947153E-03  1.4628763E-02  5.4663848E-03
  1.0947153E-03  1.9277697E-02  7.7238260E-03
  1.0947153E-03  2.3582986E-02  1.0181314E-02
  1.0947153E-03  2.7401835E-02  1.2609931E-02
  1.0947153E-03  3.0701591E-02  1.5242978E-02
  1.0947153E-03  3.4740105E-02  1.7258881E-02
  1.0947153E-03  3.6730558E-02  1.9756820E-02
  1.0947153E-03  4.0772676E-02  2.1833871E-02
  1.0947153E-03  4.2890050E-02  2.4710545E-02
  1.0947153E-03  4.5011356E-02  2.6591292E-02
  1.0947153E-03  4.9289133E-02  2.8989937E-02
  1.0947153E-03  5.1410154E-02  3.0789103E-02
  1.0947153E-03  5.2695274E-02  3.3159290E-02
  1.0947153E-03  5.6120727E-02  3.5480779E-02
  1.0947153E-03  5.7069160E-02  3.7624232E-02
  1.0947153E-03  5.7069998E-02  3.8960677E-02
  1.0947153E-03  5.9648685E-02  4.2948034E-02
  1.0947153E-03  6.1628971E-02  4.3041199E-02
  1.0947153E-03  3.4329770E-03  1.2893797E-03
  1.0947153E-03  9.1312863E-03  4.0496285E-03
  1.0947153E-03  1.4029861E-02  6.8999529E-03
  1.0947153E-03  1.8885829E-02  9.5663974E-03
  1.0947153E-03  2.2576563E-02  1.2636892E-02
  1.0947153E-03  2.6593747E-02  1.5343411E-02
  1.0947153E-03  3.0261111E-02  1.8179070E-02
  1.0947153E-03  3.3253293E-02  2.0918958E-02
  1.0947153E-03  3.6779724E-02  2.3714053E-02
  1.0947153E-03  3.8852420E-02  2.7459398E-02
  1.0947153E-03  4.2290915E-02  2.9568566E-02
  1.0947153E-03  4.6065819E-02  3.2575019E-02
  1.0947153E-03  4.8344705E-02  3.5419278E-02
  1.0947153E-03  4.9929302E-02  3.7050750E-02
  1.0947153E-03  5.1724359E-02  3.9367571E-02
  1.0947153E-03  5.4157365E-02  4.1849826E-02
  1.0947153E-03  5.6426991E-02  4.5214508E-02
  1.0947153E-03  5.7935737E-02  4.8982546E-02
  1.0947153E-03  5.9147786E-02  5.1887631E-02
  1.0947153E-03  6.3593619E-02  5.1552020E-02
  0.0000000E+00  2.4935021E-03  3.9776612E-08
  0.0000000E+00  9.4608944E-03  5.5138493E-08
  0.0000000E+00  1.7274106E-02  6.8769467E-08
  0.0000000E+00  2.5359727E-02  7.0376856E-08
  0.0000000E+00  3.3353835E-02  7.3682422E-08
  0.0000000E+00  4.1747231E-02  7.1123779E-08
  0.0000000E+00  4.8511837E-02  7.2383358E-08
  0.0000000E+00  5.4001037E-02  6.3025695E-08
  0.0000000E+00  5.6985177E-02  6.7773435E-08
  0.0000000E+00  5.8929052E-02  7.3172288E-08
  0.0000000E+00  5.9908789E-02  4.6967578E-08
  0.0000000E+00  5.8838513E-02  6.2722464E-08
  0.0000000E+00  5.6618221E-02  4.8881656E-08
  0.0000000E+00  5.4587260E-02  5.6256429E-08
  0.0000000E+00  5.0454419E-02  4.1311637E-08
  0.0000000E+00  4.6585545E-02  6.6780999E-08
  0.0000000E+00  4.2965114E-02  8.3791498E-08
  0.0000000E+00  3.9155006E-02  4.5380016E-08
  0.0000000E+00  3.5765339E-02  9.3554142E-08
  0.0000000E+00  3.1935778E-02  5.3298855E-08
  1.9411613E-04  2.7322129E-03  6.7551305E-08
  0.0000000E+00  9.7950976E-03  9.0985203E-08
  0.0000000E+00  1.7475182E-02  1.0428781E-07
  0.0000000E+00  2.5535889E-02  1.0574153E-07
  0.0000000E+00  3.3359773E-02  1.0410637E-07
  0.0000000E+00  4.1126285E-02  9.4079780E-08
  0.0000000E+00  4.7266018E-02  1.0940175E-07
  0.0000000E+00  5.1985595E-02  8.9160338E-08
  0.0000000E+00  5.5821560E-02  1.5420294E-07
  0.0000000E+00  5.8886867E-02  1.2395530E-07
  0.0000000E+00  6.0193159E-02  1.0342767E-07
  0.0000000E+00  5.9932187E-02  1.3054787E-07
  0.0000000E+00  5.9771433E-02  1.4352554E-07
  0.0000000E+00  5.5808868E-02  1.6643017E-07
  0.0000000E+00  5.2375928E-02  8.6725670E-08
  0.0000000E+00  5.1005855E-02  1.0323311E-07
  0.0000000E+00  4.6897028E-02  7.7268197E-08
  0.0000000E+00  4.1418377E-02  7.1384946E-08
  0.0000000E+00  3.9583147E-02  1.1001687E-07
  0.0000000E+00  3.4337532E-02  1.3866500E-07
  2.7477939E-03  3.1428183E-03  1.6552139E-07
  0.0000000E+00  1.0304853E-02  2.2378943E-07
  0.0000000E+00  1.7880755E-02  2.2627445E-07
  0.0000000E+00  2.5850805E-02  2.5155299E-07
  0.0000000E+00  3.3326928E-02  2.8349382E-07
  0.0000000E+00  3.9781164E-02  2.7407538E-07
  0.0000000E+00  4.5683630E-02  2.2156318E-07
  0.0000000E+00  5.1054787E-02  2.3548073E-07
  0.0000000E+00  5.4617874E-02  2.6870092E-07
  0.0000000E+00  5.8310214E-02  2.6487547E-07
  0.0000000E+00  5.9368078E-02  2.2312899E-07
  0.0000000E+00  5.9894629E-02  3.0647996E-07
  0.0000000E+00  5.9412248E-02  2.7100003E-07
  0.0000000E+00  5.9369914E-02  2.6622521E-07
  0.0000000E+00  5.7354100E-02  3.1279941E-07
  0.0000000E+00  5.4068945E-02  2.2816397E-07
  0.0000000E+00  5.1252451E-02  2.2915312E-07
  0.0000000E+00  4.6321403E-02  1.9306262E-07
  0.0000000E+00  4.2461243E-02  2.6951898E-07
  0.0000000E+00  3.9798312E-02  2.4983055E-07
  4.3864683E-03  3.5665899E-03  4.2389917E-07
  1.9797033E-03  1.0977823E-02  6.6496648E-07
  7.2793424E-05  1.8623659E-02  7.1786354E-07
  0.0000000E+00  2.6313024E-02  7.5606670E-07
  0.0000000E+00  3.3227049E-02  6.8040436E-07
  0.0000000E+00  3.9461173E-02  7.6799688E-07
  0.0000000E+00  4.4504818E-02  8.8166126E-07
  0.0000000E+00  5.0090514E-02  7.1836467E-07
  0.0000000E+00  5.3259160E-02  7.7508486E-07
  0.0000000E+00  5.6641184E-02  7.4824584E-07
  0.0000000E+00  5.8114376E-02  6.8932559E-07
  0.0000000E+00  5.9550364E-02  6.1195135E-07
  0.0000000E+00  5.9969380E-02  8.5990627E-07
  0.0000000E+00  6.0479440E-02  7.7210683E-07
  0.0000000E+00  5.8080707E-02  7.8918760E-07
  0.0000000E+00  5.6243479E-02  8.2027492E-07
  0.0000000E+00  5.8047708E-02  7.4487099E-07
  0.0000000E+00  5.3370517E-02  9.9248780E-07
  0.0000000E+00  5.0586153E-02  7.7624901E-07
  0.0000000E+00  4.6445500E-02  6.4140920E-07
  5.5149547E-03  3.9022586E-03  9.7181567E-07
  3.8183641E-03  1.1614395E-02  1.9705651E-06
  2.3673328E-03  1.9358529E-02  2.3824966E-06
  1.0990871E-03  2.6802959E-02  2.5542149E-06
  0.0000000E+00  3.3161439E-02  2.3101338E-06
  0.0000000E+00  3.8514428E-02  2.2599133E-06
  0.0000000E+00  4.4260234E-02  2.5048150E-06
  0.0000000E+00  4.8294067E-02  2.3615100E-06
  0.0000000E+00  5.1371552E-02  2.3369812E-06
  0.0000000E+00  5.4138999E-02  2.5633090E-06
  0.0000000E+00  5.5735137E-02  2.3507725E-06
  0.0000000E+00  5.7068177E-02  2.6515586E-06
  0.0000000E+00  5.8290582E-02  2.7503381E-06
  0.0000000E+00  5.9870236E-02  2.2126267E-06
  0.0000000E+00  5.8621209E-02  2.5851200E-06
  0.0000000E+00  5.9969898E-02  3.0069041E-06
  0.0000000E+00  5.7700105E-02  2.0592388E-06
