 0.518  0.00
 0.770  0.68
 0.888  2.05
 0.939  2.93
 0.989  4.02
 1.040  4.59
 1.091  6.49
 1.141  7.62
 1.191  8.31
 1.242  8.63
 1.292  8.83
 1.342  9.14
 1.392  9.62
 1.442  9.96
 1.492 10.28
 1.593 10.84
 1.643 11.02
 1.693 11.30
 1.743 11.72
 1.793 11.78
 1.893 11.91
 1.993 12.25
 2.093 12.61
 2.193 12.54
 2.393 13.08
