  -0.5000E+00   0.9479E+00   0.1988E-02   0.2061E-02   0.1000E-01   0.5000E+00
  -0.4917E+00   0.9375E+00   0.1859E-02   0.2003E-02   0.1000E-01   0.5000E+00
  -0.4833E+00   0.9271E+00   0.1824E-02   0.2046E-02   0.1000E-01   0.5000E+00
  -0.4750E+00   0.9167E+00   0.1747E-02   0.2039E-02   0.1000E-01   0.5000E+00
  -0.4667E+00   0.9167E+00   0.1647E-02   0.1957E-02   0.1000E-01   0.5000E+00
  -0.4583E+00   0.9063E+00   0.1564E-02   0.1937E-02   0.1000E-01   0.5000E+00
  -0.4500E+00   0.8958E+00   0.1498E-02   0.1934E-02   0.1000E-01   0.5000E+00
  -0.4417E+00   0.8854E+00   0.1418E-02   0.1909E-02   0.1000E-01   0.5000E+00
  -0.4333E+00   0.8750E+00   0.1365E-02   0.1918E-02   0.1000E-01   0.5000E+00
  -0.4250E+00   0.8750E+00   0.1292E-02   0.1853E-02   0.1000E-01   0.5000E+00
  -0.4167E+00   0.8646E+00   0.1233E-02   0.1848E-02   0.1000E-01   0.5000E+00
  -0.4083E+00   0.8542E+00   0.1167E-02   0.1829E-02   0.1000E-01   0.5000E+00
  -0.4000E+00   0.8438E+00   0.1121E-02   0.1838E-02   0.1000E-01   0.5000E+00
  -0.3917E+00   0.8333E+00   0.1051E-02   0.1805E-02   0.1000E-01   0.5000E+00
  -0.3833E+00   0.8229E+00   0.1014E-02   0.1827E-02   0.1000E-01   0.5000E+00
  -0.3750E+00   0.8125E+00   0.9648E-03   0.1823E-02   0.1000E-01   0.5000E+00
  -0.3667E+00   0.8125E+00   0.9125E-03   0.1764E-02   0.1000E-01   0.5000E+00
  -0.3583E+00   0.8021E+00   0.8559E-03   0.1739E-02   0.1000E-01   0.5000E+00
  -0.3500E+00   0.7917E+00   0.8398E-03   0.1794E-02   0.1000E-01   0.5000E+00
  -0.3417E+00   0.7813E+00   0.7613E-03   0.1712E-02   0.1000E-01   0.5000E+00
  -0.3333E+00   0.7708E+00   0.7262E-03   0.1720E-02   0.1000E-01   0.5000E+00
  -0.3250E+00   0.7604E+00   0.7124E-03   0.1780E-02   0.1000E-01   0.5000E+00
  -0.3167E+00   0.7500E+00   0.6965E-03   0.1837E-02   0.1000E-01   0.5000E+00
  -0.3083E+00   0.7396E+00   0.6767E-03   0.1887E-02   0.1000E-01   0.5000E+00
  -0.3000E+00   0.7292E+00   0.6389E-03   0.1885E-02   0.1000E-01   0.5000E+00
  -0.2917E+00   0.7188E+00   0.5799E-03   0.1812E-02   0.1000E-01   0.5000E+00
  -0.2833E+00   0.7083E+00   0.5786E-03   0.1918E-02   0.1000E-01   0.5000E+00
  -0.2750E+00   0.6979E+00   0.5670E-03   0.1997E-02   0.1000E-01   0.5000E+00
  -0.2667E+00   0.6875E+00   0.4728E-03   0.1771E-02   0.1000E-01   0.5000E+00
  -0.2583E+00   0.6771E+00   0.5528E-03   0.2207E-02   0.1000E-01   0.5000E+00
  -0.2500E+00   0.6667E+00   0.5267E-03   0.2243E-02   0.1000E-01   0.5000E+00
  -0.2417E+00   0.6458E+00   0.4727E-03   0.2223E-02   0.1000E-01   0.5000E+00
  -0.2333E+00   0.6354E+00   0.4560E-03   0.2297E-02   0.1000E-01   0.5000E+00
  -0.2250E+00   0.6250E+00   0.4918E-03   0.2660E-02   0.1000E-01   0.5000E+00
  -0.2167E+00   0.6146E+00   0.4911E-03   0.2856E-02   0.1000E-01   0.5000E+00
  -0.2083E+00   0.6042E+00   0.4773E-03   0.2993E-02   0.1000E-01   0.5000E+00
  -0.2000E+00   0.5938E+00   0.4592E-03   0.3111E-02   0.1000E-01   0.5000E+00
  -0.1917E+00   0.5729E+00   0.4710E-03   0.3582E-02   0.1000E-01   0.5000E+00
  -0.1833E+00   0.5625E+00   0.4550E-03   0.3762E-02   0.1000E-01   0.5000E+00
  -0.1750E+00   0.5521E+00   0.4414E-03   0.3978E-02   0.1000E-01   0.5000E+00
  -0.1667E+00   0.5313E+00   0.4403E-03   0.4511E-02   0.1000E-01   0.5000E+00
  -0.1583E+00   0.5208E+00   0.4664E-03   0.5250E-02   0.1000E-01   0.5000E+00
  -0.1500E+00   0.5104E+00   0.4595E-03   0.5704E-02   0.1000E-01   0.5000E+00
  -0.1417E+00   0.4896E+00   0.4489E-03   0.6437E-02   0.1000E-01   0.5000E+00
  -0.1333E+00   0.4792E+00   0.4714E-03   0.7529E-02   0.1000E-01   0.5000E+00
  -0.1250E+00   0.4583E+00   0.4846E-03   0.9065E-02   0.1000E-01   0.5000E+00
  -0.1167E+00   0.4375E+00   0.4927E-03   0.1089E-01   0.1000E-01   0.5000E+00
  -0.1083E+00   0.4271E+00   0.4929E-03   0.1240E-01   0.1000E-01   0.5000E+00
  -0.1000E+00   0.4063E+00   0.5043E-03   0.1531E-01   0.1000E-01   0.5000E+00
  -0.9167E-01   0.3854E+00   0.5300E-03   0.1967E-01   0.1000E-01   0.5000E+00
  -0.8333E-01   0.3646E+00   0.5433E-03   0.2502E-01   0.1000E-01   0.5000E+00
  -0.7500E-01   0.3438E+00   0.5618E-03   0.3280E-01   0.1000E-01   0.5000E+00
  -0.6667E-01   0.3229E+00   0.5934E-03   0.4491E-01   0.1000E-01   0.5000E+00
  -0.5833E-01   0.3021E+00   0.6147E-03   0.6237E-01   0.1000E-01   0.5000E+00
  -0.5000E-01   0.2708E+00   0.6512E-03   0.9902E-01   0.1000E-01   0.5000E+00
  -0.4167E-01   0.2396E+00   0.7328E-03   0.1793E+00   0.1000E-01   0.5000E+00
  -0.3333E-01   0.2083E+00   0.8049E-03   0.3516E+00   0.1000E-01   0.5000E+00
  -0.2500E-01   0.1667E+00   0.9406E-03   0.9768E+00   0.1000E-01   0.5000E+00
  -0.1667E-01   0.1146E+00   0.1207E-02   0.5804E+01   0.1000E-01   0.5000E+00
  -0.8333E-02   0.5208E-01   0.7419E-03   0.4503E+04   0.1000E-01   0.5000E+00
   0.0000E+00   0.1354E+00   0.3709E-03   0.5005E+04   0.1000E-01   0.5000E+00
   0.8333E-02   0.1875E+00   0.1174E-02   0.2710E+04   0.1000E-01   0.5000E+00
