 0.2     0.002610  
 0.4     0.012106  
 0.6     0.029964  
 0.8     0.045262  
 1.0     0.076587  
 1.2     0.109226  
 1.4     0.136544  
 1.6     0.157296  
 1.8     0.175655  
 2.0     0.193352  
 2.2     0.212764  
 2.4     0.237588  
 2.6     0.262517  
 2.8     0.283623  
 3.0     0.297928  
 3.2     0.305580  
 3.4     0.303321  
 3.6     0.285496  
 3.8     0.259495  
 4.0     0.221009  
 4.2     0.176709  
 4.4     0.136008  
 4.6     0.102895  
 4.8     0.078475  
 5.0     0.061778  
 5.2     0.049238  
 5.4     0.040089  
 5.6     0.034618  
 5.8     0.030598  
 6.0     0.028322  
 6.2     0.025826  
 6.4     0.023945  
 6.6     0.023024  
 6.8     0.022033  
 7.0     0.020789  
 7.2     0.020224  
 7.4     0.018900  
 7.6     0.017994  
 7.8     0.018086  
 8.0     0.016740  
 8.2     0.016415  
 8.4     0.015031  
 8.6     0.014107  
 8.8     0.013285  
 9.0     0.012971  
 9.2     0.012056  
 9.4     0.012106  
 9.6     0.011226  
 9.8     0.010671  
10.0     0.010078  
10.2     0.009538  
10.4     0.009231  
10.6     0.009220  
10.8     0.009233  
11.0     0.007923  
11.2     0.007986  
11.4     0.008113  
11.6     0.007598  
11.8     0.007199  
12.0     0.007150  
12.2     0.006800  
12.4     0.006541  
12.6     0.006144  
12.8     0.006094  
13.0     0.005904  
13.2     0.005697  
13.4     0.005013  
13.6     0.004862  
13.8     0.004496  
14.0     0.004671  
14.2     0.004889  
14.4     0.004473  
14.6     0.004414  
14.8     0.003972  
15.0     0.004118  
15.2     0.003725  
15.4     0.003727  
15.6     0.003495  
15.8     0.003237  
16.0     0.003690  
16.2     0.003144  
16.4     0.003107  
16.6     0.002621  
16.8     0.002958  
17.0     0.002645  
17.2     0.002986  
17.4     0.002536  
17.6     0.002936  
17.8     0.002310  
18.0     0.002636  
18.2     0.002689  
18.4     0.002333  
18.6     0.002787  
18.8     0.002139  
19.0     0.002079  
19.2     0.002282  
19.4     0.001641  
19.6     0.002477  
19.8     0.001564  
20.0     0.001592  
20.2     0.001534  
20.4     0.001900  
20.6     0.001621  
20.8     0.001750  
21.0     0.002148  
21.2     0.001421  
21.4     0.001340  
21.6     0.001515  
21.8     0.001375  
22.0     0.001415  
22.2     0.001508  
22.4     0.001387  
22.6     0.001043  
22.8     0.001421  
23.0     0.001800  
23.2     0.000965  
23.4     0.001647  
23.6     0.001089  
23.8     0.001300  
24.0     0.000902  
24.2     0.001367  
24.4     0.000813  
24.6     0.001052  
24.8     0.000974  
25.0     0.001031  
25.2     0.001057  
25.4     0.001056  
25.6     0.001170  
25.8     0.001020  
26.0     0.000753  
26.2     0.001185  
26.4     0.000919  
26.6     0.000579  
26.8     0.000791  
27.0     0.000765  
27.2     0.000851  
27.4     0.000633  
27.6     0.001071  
27.8     0.000771  
28.0     0.000667  
28.2     0.000727  
28.4     0.000502  
28.6     0.000897  
28.8     0.000414  
29.0     0.000900  
29.2     0.000528  
29.4     0.000431  
29.6     0.000442  
29.8     0.000354  
30.0     0.000645  
30.2     0.000804  
30.4     0.000449  
30.6     0.000608  
30.8     0.000752  
31.0     0.000393  
31.2     0.000773  
31.4     0.000420  
31.6     0.000471  
31.8     0.000463  
32.0     0.000820  
32.2     0.000432  
32.4     0.000337  
32.6     0.000391  
32.8     0.000318  
33.0     0.000632  
33.2     0.000316  
33.4     0.000342  
33.6     0.000283  
33.8     0.000278  
34.0     0.000445  
34.2     0.000382  
34.4     0.000315  
34.6     0.000272  
34.8     0.000487  
35.0     0.000288  
35.2     0.000382  
35.4     0.000312  
35.6     0.000254  
35.8     0.000695  
36.0     0.000256  
36.2     0.000267  
36.4     0.000287  
36.6     0.000594  
36.8     0.000255  
37.0     0.000268  
37.2     0.000358  
37.4     0.000360  
37.6     0.000507  
37.8     0.000232  
38.0     0.000229  
38.2     0.000245  
38.4     0.000539  
38.6     0.000266  
38.8     0.000271  
39.0     0.000249  
39.2     0.000206  
39.4     0.000224  
39.6     0.000211  
39.8     0.000261  
40.0     0.000212  
40.2     0.000335  
40.4     0.000216  
40.6     0.000224  
40.8     0.000219  
41.0     0.000186  
41.2     0.000206  
41.4     0.000192  
41.6     0.000238  
41.8     0.000171  
42.0     0.000186  
42.2     0.000205  
42.4     0.000277  
42.6     0.000207  
42.8     0.000298  
43.0     0.000176  
43.2     0.000196  
43.4     0.000259  
43.6     0.000202  
43.8     0.000176  
44.0     0.000217  
44.2     0.000197  
44.4     0.000167  
44.6     0.000203  
44.8     0.000196  
45.0     0.000159  
45.2     0.000156  
45.4     0.000170  
45.6     0.000166  
45.8     0.000149  
46.0     0.000158  
46.2     0.000142  
46.4     0.000125  
46.6     0.000143  
46.8     0.000150  
47.0     0.000158  
47.2     0.000154  
47.4     0.000153  
47.6     0.000162  
47.8     0.000141  
48.0     0.000140  
48.2     0.000130  
48.4     0.000126  
48.6     0.000163  
48.8     0.000105  
49.0     0.000105  
49.2     0.000136  
49.4     0.000121  
49.6     0.000186  
49.8     0.000119  
50.0     0.000113  
50.2     0.000121  
50.4     0.000120  
50.6     0.000143  
50.8     0.000098  
51.0     0.000106  
51.2     0.000109  
51.4     0.000105  
51.6     0.000131  
51.8     0.000092  
52.0     0.000117  
52.2     0.000131  
52.4     0.000092  
52.6     0.000124  
52.8     0.000115  
53.0     0.000108  
53.2     0.000099  
53.4     0.000089  
53.6     0.000148  
53.8     0.000084  
54.0     0.000110  
54.2     0.000112  
54.4     0.000096  
54.6     0.000092  
54.8     0.000120  
55.0     0.000132  
55.2     0.000101  
55.4     0.000081  
55.6     0.000096  
55.8     0.000117  
56.0     0.000088  
56.2     0.000095  
56.4     0.000095  
56.6     0.000110  
56.8     0.000098  
57.0     0.000050  
57.2     0.000084  
57.4     0.000093  
57.6     0.000092  
57.8     0.000061  
58.0     0.000049  
58.2     0.000078  
58.4     0.000069  
58.6     0.000082  
58.8     0.000106  
59.0     0.000090  
59.2     0.000068  
59.4     0.000081  
59.6     0.000117  
59.8     0.000060  
60.0     0.000075  
60.2     0.000050  
