0.125   0.0116785
0.375   0.0303252
0.625   0.0357467
0.875   0.0363461
1.125   0.037335
1.375   0.0382067
1.625   0.0390235
1.875   0.0394866
2.125   0.0392515
2.375   0.0385093
2.625   0.0375711
2.875   0.0360212
3.125   0.0344038
3.375   0.0325122
3.625   0.0305961
3.875   0.0286323
4.125   0.0268349
4.375   0.0250164
4.625   0.023315
4.875   0.02158
5.125   0.0200596
5.375   0.0186685
5.625   0.0173911
5.875   0.0162123
6.125   0.0151847
6.375   0.0140995
6.625   0.0131987
6.875   0.0123694
7.125   0.0115929
7.375   0.0108662
7.625   0.0102182
7.875   0.0095973
8.125   0.0090425
8.375   0.00846741
8.625   0.00799039
8.875   0.00753052
9.125   0.00715902
9.375   0.00672995
9.625   0.00632188
9.875   0.0059943
10.125   0.00570216
10.375   0.00539847
10.625   0.00509119
10.875   0.0048497
11.125   0.00459002
11.375   0.00435571
11.625   0.00414258
11.875   0.00396549
12.125   0.00370546
12.375   0.00359662
12.625   0.00338698
12.875   0.00323325
13.125   0.00310691
13.375   0.00294863
13.625   0.00281827
13.875   0.0027089
14.125   0.0025655
14.375   0.00247101
14.625   0.00236216
14.875   0.00224658
15.125   0.00215603
15.375   0.00204561
15.625   0.00199618
15.875   0.00190693
16.125   0.00182197
16.375   0.00172512
16.625   0.00168015
16.875   0.00159414
17.125   0.00153779
17.375   0.00147926
17.625   0.00138415
17.875   0.00133271
18.125   0.00128004
18.375   0.00124093
18.625   0.00121275
18.875   0.00115658
19.125   0.00110811
19.375   0.00105045
19.625   0.00102797
19.875   0.00097827
20.125   0.000946422
20.375   0.000917812
20.625   0.00087529
20.875   0.00083128
21.125   0.000818681
21.375   0.000794358
21.625   0.000749911
21.875   0.000723488
22.125   0.000681928
22.375   0.000663554
22.625   0.000649643
22.875   0.00062007
23.125   0.000593122
23.375   0.00058166
23.625   0.000558124
23.875   0.000525926
24.125   0.00051464
24.375   0.000495128
24.625   0.000477455
24.875   0.000464156
25.125   0.00043922
25.375   0.000428983
25.625   0.000415334
25.875   0.000393023
26.125   0.000383661
26.375   0.000373862
26.625   0.000344989
26.875   0.000333965
27.125   0.000323115
27.375   0.000322503
27.625   0.000307366
27.875   0.000301679
28.125   0.000279018
28.375   0.00025907
28.625   0.000262044
28.875   0.000249358
29.125   0.000241658
29.375   0.000232559
29.625   0.000228272
29.875   0.000214885
30.125   0.000206048
30.375   0.000206136
30.625   0.000197561
30.875   0.000185225
31.125   0.000172713
31.375   0.000181463
31.625   0.000167638
31.875   0.000156964
32.125   0.000152677
32.375   0.000147952
32.625   0.00014559
32.875   0.000138066
33.125   0.000133428
33.375   0.000137278
33.625   0.000125116
33.875   0.000120304
34.125   0.00011628
34.375   0.00011558
34.625   0.000106043
34.875   0.00010438
35.125   9.71183e-05
35.375   9.70308e-05
35.625   9.76433e-05
35.875   9.04688e-05
36.125   8.53066e-05
36.375   8.40817e-05
36.625   8.18069e-05
36.875   8.04945e-05
37.125   7.73447e-05
37.375   7.18326e-05
37.625   7.34075e-05
37.875   7.06951e-05
38.125   7.13076e-05
38.375   6.19457e-05
38.625   6.5358e-05
38.875   6.09833e-05
39.125   5.78335e-05
39.375   6.01959e-05
39.625   5.37213e-05
39.875   5.66086e-05
40.125   5.28464e-05
40.375   5.43338e-05
40.625   4.89091e-05
40.875   4.76842e-05
41.125   4.47969e-05
41.375   4.81217e-05
41.625   4.23471e-05
41.875   3.95473e-05
42.125   4.00722e-05
42.375   3.76224e-05
42.625   3.69225e-05
42.875   3.51726e-05
43.125   3.62225e-05
43.375   3.47351e-05
43.625   3.14978e-05
43.875   3.27228e-05
44.125   3.01854e-05
44.375   3.06229e-05
44.625   2.89605e-05
44.875   2.77356e-05
45.125   2.72981e-05
45.375   2.58107e-05
45.625   2.39734e-05
45.875   2.22235e-05
46.125   2.2486e-05
46.375   2.30984e-05
46.625   2.52858e-05
46.875   1.93362e-05
47.125   1.96861e-05
47.375   2.15235e-05
47.625   1.97736e-05
47.875   2.02986e-05
48.125   1.76738e-05
48.375   1.82862e-05
48.625   1.67114e-05
48.875   1.73238e-05
49.125   1.54864e-05
49.375   1.75863e-05
49.625   1.3999e-05
49.875   1.58364e-05
50.125   1.35616e-05
50.375   1.4524e-05
50.625   1.5224e-05
50.875   1.32116e-05
51.125   1.29491e-05
51.375   1.30366e-05
51.625   1.29491e-05
51.875   1.15492e-05
52.125   1.15492e-05
52.375   1.18992e-05
52.625   1.06743e-05
52.875   9.79933e-06
53.125   9.18687e-06
53.375   1.02368e-05
53.625   9.62434e-06
53.875   9.71183e-06
54.125   9.01188e-06
54.375   8.04945e-06
54.625   8.13694e-06
54.875   7.87446e-06
55.125   8.22443e-06
55.375   7.17451e-06
55.625   7.61198e-06
55.875   6.82453e-06
56.125   5.8621e-06
56.375   6.82453e-06
56.625   5.16215e-06
56.875   6.12458e-06
57.125   6.56205e-06
57.375   4.72468e-06
57.625   4.81217e-06
57.875   4.81217e-06
58.125   4.19971e-06
58.375   4.81217e-06
58.625   4.63718e-06
58.875   4.54969e-06
59.125   4.11222e-06
59.375   4.54969e-06
59.625   3.41227e-06
59.875   3.76224e-06
60.125   3.58725e-06
60.375   3.84974e-06
60.625   3.49976e-06
60.875   4.11222e-06
61.125   3.67475e-06
61.375   3.06229e-06
61.625   3.93723e-06
61.875   3.14978e-06
62.125   3.14978e-06
62.375   3.41227e-06
62.625   1.74988e-06
62.875   2.62482e-06
63.125   2.53733e-06
63.375   2.27484e-06
63.625   1.83737e-06
63.875   2.62482e-06
64.125   2.09986e-06
64.375   2.44983e-06
64.625   1.4874e-06
64.875   2.01236e-06
65.125   1.74988e-06
65.375   1.92487e-06
65.625   1.92487e-06
65.875   1.4874e-06
66.125   1.4874e-06
66.375   2.44983e-06
66.625   1.74988e-06
66.875   1.13742e-06
67.125   1.4874e-06
67.375   1.22492e-06
67.625   1.83737e-06
67.875   1.31241e-06
68.125   1.22492e-06
68.375   1.22492e-06
68.625   1.31241e-06
68.875   1.66239e-06
69.125   8.7494e-07
69.375   1.13742e-06
69.625   1.3999e-06
69.875   6.12458e-07
70.125   1.04993e-06
70.375   9.62434e-07
70.625   4.3747e-07
70.875   6.12458e-07
71.125   7.87446e-07
71.375   1.22492e-06
71.625   1.22492e-06
