0.0	0.0
0.5	9.77273
1.5	45.2273
2.5	75.6818
3.5	81.5909
4.5	36.3636
5.5	11.8182
6.5	6.59091
7.5	5
8.5	4.09091
9.5	3.40909
10.5	2.95455
11.5	2.5
12.5	2.27273
13.5	2.04545
14.5	1.81818
15.5	1.59091
16.5	1.36364
17.5	1.13636
18.5	0.909091
19.5	0.681818
20.5	0.639735
21.5	0.572185
22.5	0.468874
23.5	0.421192
24.5	0.38543	
25.5	0.329801
26.5	0.29404	
27.5	0.230464
28.5	0.246358
29.5	0.206623
30.5	0.178808
31.5	0.15894	
32.5	0.135099
33.5	0.107285
34.5	0.095364
35.5	0.091390
36.5	0.071523
37.5	0.071523
38.5	0.075496
39.5	0.055629
40.5	0.055629
41.5	0.047682
42.5	0.051655
43.5	0.043708
44.5	0.043708
45.5	0.043708
46.5	0.035761
47.5	0.031788
48.5	0.031788
49.5	0.031788
