0.025	4.51654e-06
0.075	3.304e-05
0.125	5.87209e-05
0.175	7.2442e-05
0.225	6.39363e-05
0.275	7.60295e-05
0.325	8.86443e-05
0.375	0.000103664
0.425	0.000100577
0.475	0.000117555
0.525	0.000126598
0.575	0.000134489
0.625	0.000142932
0.675	0.000146407
0.725	0.000156989
0.775	0.000167635
0.825	0.000162109
0.875	0.00015691
0.925	0.00016956
0.975	0.000178671
1.025	0.000187217
1.075	0.000194854
1.125	0.00019068
1.175	0.000174688
1.225	0.000179566
1.275	0.000186193
1.325	0.000189791
1.375	0.000177094
1.425	0.000183544
1.475	0.000171536
1.525	0.000179434
1.575	0.000176007
1.625	0.000175746
1.675	0.000180342
1.725	0.000187783
1.775	0.00016999
1.825	0.000167873
1.875	0.000171653
1.925	0.000168594
1.975	0.000159833
2.025	0.000176917
2.075	0.000150646
2.125	0.000156525
2.175	0.00013957
2.225	0.000137305
2.275	0.000145086
2.325	0.000135445
2.375	0.000125081
2.425	0.000124772
2.475	0.000138003
2.525	0.000127674
2.575	0.00013331
2.625	0.000119757
2.675	0.000105838
2.725	0.000115779
2.775	0.00010431
2.825	0.000116951
2.875	0.000103066
2.925	9.81821e-05
2.975	0.000105191
3.025	9.86451e-05
3.075	9.31665e-05
3.125	8.97472e-05
3.175	8.13272e-05
3.225	8.33084e-05
3.275	8.43373e-05
3.325	7.98339e-05
3.375	9.56003e-05
3.425	8.632e-05
3.475	7.40561e-05
3.525	7.85707e-05
3.575	7.53723e-05
3.625	7.00598e-05
3.675	6.57348e-05
3.725	7.13955e-05
3.775	6.58239e-05
3.825	6.28195e-05
3.875	6.04945e-05
3.925	7.29339e-05
3.975	6.37689e-05
4.025	5.84117e-05
4.075	6.2655e-05
4.125	6.3382e-05
4.175	5.58738e-05
4.225	5.79654e-05
4.275	5.4099e-05
4.325	5.64783e-05
4.375	5.93826e-05
4.425	6.45408e-05
4.475	5.18091e-05
4.525	5.03424e-05
4.575	5.34186e-05
4.625	5.59795e-05
4.675	5.52825e-05
4.725	5.27914e-05
4.775	5.57555e-05
4.825	5.3911e-05
4.875	4.75025e-05
4.925	5.31881e-05
4.975	4.7582e-05
5.025	5.08375e-05
5.075	4.92553e-05
5.125	5.08485e-05
5.175	5.27016e-05
5.225	4.61652e-05
5.275	5.04774e-05
5.325	4.43122e-05
5.375	4.91201e-05
5.425	4.55397e-05
5.475	4.8811e-05
5.525	4.62257e-05
5.575	4.88328e-05
5.625	4.77297e-05
5.675	4.68503e-05
5.725	4.39673e-05
5.775	4.44469e-05
5.825	4.6315e-05
5.875	4.40535e-05
5.925	4.18055e-05
5.975	4.34852e-05
6.025	4.42985e-05
6.075	4.62747e-05
6.125	4.11121e-05
6.175	4.07524e-05
6.225	4.19125e-05
6.275	4.28703e-05
6.325	4.38466e-05
6.375	4.33537e-05
6.425	4.73123e-05
6.475	4.25329e-05
6.525	4.09871e-05
6.575	4.06277e-05
6.625	4.08408e-05
6.675	4.03888e-05
6.725	4.26457e-05
6.775	4.03073e-05
6.825	4.03438e-05
6.875	3.87485e-05
6.925	4.03548e-05
6.975	3.96672e-05
7.025	3.9079e-05
7.075	4.06341e-05
7.125	3.85375e-05
7.175	3.5874e-05
7.225	3.40386e-05
7.275	3.91968e-05
7.325	3.63078e-05
7.375	3.65534e-05
7.425	3.47492e-05
7.475	3.58563e-05
7.525	3.59708e-05
7.575	3.52874e-05
7.625	3.5085e-05
7.675	3.48024e-05
7.725	3.52555e-05
7.775	3.6741e-05
7.825	3.47566e-05
7.875	3.3658e-05
7.925	3.2573e-05
7.975	3.36497e-05
8.025	3.23705e-05
8.075	3.1456e-05
8.125	3.05201e-05
8.175	3.35337e-05
8.225	2.92363e-05
8.275	3.21395e-05
8.325	3.20345e-05
8.375	2.92936e-05
8.425	3.01819e-05
8.475	3.03804e-05
8.525	3.02876e-05
8.575	3.03151e-05
8.625	2.72484e-05
8.675	2.7671e-05
8.725	3.05582e-05
8.775	2.85216e-05
8.825	2.88216e-05
8.875	2.72905e-05
8.925	2.69644e-05
8.975	2.62948e-05
9.025	2.65091e-05
9.075	2.62135e-05
9.125	2.54382e-05
9.175	2.64605e-05
9.225	2.65082e-05
9.275	2.44838e-05
9.325	2.48537e-05
9.375	2.49658e-05
9.425	2.35156e-05
9.475	2.40006e-05
9.525	2.24003e-05
9.575	2.36942e-05
9.625	2.20324e-05
9.675	2.06468e-05
9.725	2.10342e-05
9.775	2.20883e-05
9.825	2.13386e-05
9.875	2.21277e-05
9.925	2.18043e-05
9.975	2.00829e-05
10.025	1.94891e-05
10.075	1.95745e-05
10.125	2.04268e-05
10.175	1.9966e-05
10.225	1.95351e-05
10.275	1.90504e-05
10.325	1.64242e-05
10.375	1.94803e-05
10.425	1.80747e-05
10.475	1.9617e-05
10.525	1.7818e-05
10.575	1.86241e-05
10.625	1.82275e-05
10.675	1.83835e-05
10.725	1.70366e-05
10.775	1.58613e-05
10.825	1.66191e-05
10.875	1.64748e-05
10.925	1.53301e-05
10.975	1.52557e-05
11.025	1.72491e-05
11.075	1.66049e-05
11.125	1.49583e-05
11.175	1.45869e-05
11.225	1.42355e-05
11.275	1.59347e-05
11.325	1.39764e-05
11.375	1.38222e-05
11.425	1.44251e-05
11.475	1.36883e-05
11.525	1.48236e-05
11.575	1.55436e-05
11.625	1.43568e-05
11.675	1.39647e-05
11.725	1.20288e-05
11.775	1.2565e-05
11.825	1.12136e-05
11.875	1.27358e-05
11.925	1.15776e-05
11.975	1.18714e-05
12.025	1.12829e-05
12.075	1.07737e-05
