  0.4350000       1.751745    
  0.4400000       2.012577    
  0.4450000       2.303009    
  0.4500000       2.622119    
  0.4550000       2.968984    
  0.4600000       3.342682    
  0.4650000       3.742289    
  0.4700000       4.166882    
  0.4750000       4.615539    
  0.4800000       5.087337    
  0.4850000       5.581353    
  0.4900000       6.096663    
  0.4950000       6.632347    
  0.5000000       7.187479    
  0.5050000       7.761138    
  0.5100000       8.352401    
  0.5150000       8.960344    
  0.5200000       9.584045    
  0.5250000       10.22258    
  0.5300000       10.87503    
  0.5350000       11.54047    
  0.5400000       12.21797    
  0.5450000       12.90662    
  0.5500000       13.60549    
  0.5550000       14.31365    
  0.5600000       15.03020    
  0.5650000       15.75419    
  0.5700000       16.48471    
  0.5750000       17.22084    
  0.5800000       17.96166    
  0.5850000       18.70623    
  0.5900000       19.45364    
  0.5950000       20.20297    
  0.6000000       20.95329    
  0.6050000       21.70368    
  0.6100000       22.45321    
  0.6150000       23.20097    
  0.6200000       23.94603    
  0.6250000       24.68746    
  0.6300000       25.42435    
  0.6350000       26.15578    
  0.6400000       26.88081    
  0.6450000       27.59853    
  0.6500000       28.30802    
  0.6550000       29.00834    
  0.6600000       29.69858    
  0.6650000       30.37782    
  0.6700000       31.04513    
  0.6750000       31.69958    
  0.6800000       32.34027    
  0.6850000       32.96626    
  0.6900000       33.57663    
  0.6950000       34.17045    
  0.7000000       34.74681    
  0.7050000       35.30479    
  0.7100000       35.84345    
  0.7150000       36.36188    
  0.7200000       36.85915    
  0.7250000       37.33434    
  0.7300000       37.78653    
  0.7350000       38.21480    
  0.7400000       38.61822    
  0.7450000       38.99586    
  0.7500000       39.34682    
  0.7550000       39.67015    
  0.7600000       39.96495    
  0.7650000       40.23029    
  0.7700000       40.46524    
  0.7750000       40.66888    
  0.7800000       40.84029    
  0.7850000       40.97855    
  0.7900000       41.08273    
  0.7950000       41.15191    
  0.8000000       41.18517    
  0.8050000       41.18159    
  2.00000         20.5    

