1.66188	0.0158468
1.70002	0.50507
1.71742	0.808832
1.7454	1.51782
1.80473	2.8175
1.84286	3.28984
1.87744	3.59331
1.90845	3.71103
1.94286	3.77801
1.9738	3.79438
2.01159	3.77685
2.03217	3.72583
2.06306	3.67463
2.11112	3.60625
2.19007	3.46978
2.27935	3.38381
2.35143	3.26435
2.40977	3.14512
2.53675	2.90649
