       0.400     0.037   
       0.410     0.053   
       0.420     0.074   
       0.430     0.103   
       0.440     0.142   
       0.450     0.195   
       0.460     0.266   
       0.470     0.361   
       0.480     0.486   
       0.490     0.645   
       0.500     0.843   
       0.510     1.079   
       0.520     1.350   
       0.530     1.651   
       0.540     1.976   
       0.550     2.319   
       0.560     2.676   
       0.570     3.046   
       0.580     3.433   
       0.590     3.839   
       0.600     4.272   
       0.610     4.737   
       0.620     5.244   
       0.630     5.799   
       0.640     6.408   
       0.650     7.075   
       0.660     7.799   
       0.670     8.571   
       0.680     9.371   
       0.690    10.157   
       0.700    10.869   
       0.710    11.431   
       0.720    11.774   
       0.730    11.863   
       0.740    11.717   
       0.750    11.405   
       0.760    11.020   
       0.770    10.644   
       0.780    10.333   
       0.790    10.115   
       0.800     9.996   
  0.8130410       8.7
  0.8381920       8.5
  0.8627800       8.6
  0.8866980       8.157000    
  0.9133490       7.8
  0.9392570       8.191000    
  0.9644490       8.322000    
  0.9889520       8.914000    
   1.012790       8.782000    
   1.035990       8.720000    
   1.061310       8.590000    
   1.088610       8.132000    
   1.112460       7.634000    
   1.135560       7.420000    
   1.160490       6.824000    
   1.187000       6.226000    
   1.212680       5.885000    
   1.237460       5.391000    
   1.263630       5.087000    
   1.288900       4.8
   1.313320       4.7
   1.336960       4.7
   1.374360       4.6
   1.425770       4.549000    
   1.475370       4.3
   1.549690       4.143000    
   1.649990       4.054000    
   1.749670       3.874000    
   1.849840       3.854000    
   1.950150       3.804000    
